user_id,mu_eb,lambda_u,train_purchases,m_staged,m_joint
132489,1.2657761313599591,0.8482842022837225,27.0,1.0457467490785983,0.8482842022837225
132634,1.9468528512176289,1.1544287002173632,42.0,1.6084321624139282,1.1544287002173632
132657,0.08524315027333176,0.03132842874952755,1.0,0.07042536596402675,0.03132842874952755
132732,1.719827277931739,1.2661060751540183,37.0,1.4208703579688182,1.2661060751540183
132762,0.13064826493050974,0.04871646326399519,2.0,0.10793772685304874,0.04871646326399519
132976,3.4906267495616796,2.112088884915011,76.0,2.8838524326406754,2.112088884915011
133017,0.07139100434650297,0.21669141906952288,0.0,0.058981133281917425,0.21669141906952288
133027,0.23080884843194813,0.15150836831328487,4.0,0.19068743431506927,0.15150836831328487
133099,0.8503607592172009,0.8222095681151542,7.0,0.7025428726799952,0.8222095681151542
133171,1.538206819303027,1.0161523309380036,33.0,1.2708209144127303,1.0161523309380036
133211,0.17605337958768771,0.11920563402314469,3.0,0.14545008774207072,0.11920563402314469
133235,0.40307895287357765,0.1744353894732898,8.0,0.3330118921871807,0.1744353894732898
133238,1.1196745514655826,0.8281968294544704,14.0,0.9250419511095943,0.8281968294544704
133244,0.8571300994453573,0.5467630073945479,18.0,0.7081355010774005,0.5467630073945479
133370,0.5846994115022895,0.48689646616600674,12.0,0.48306133574326865,0.48689646616600674
133608,0.40479694355460677,0.5117156782116485,3.0,0.3344312452031862,0.5117156782116485
133745,0.1312844588561262,0.05126710741606784,2.0,0.10846333143115226,0.05126710741606784
133766,0.2214584942448657,0.12946244270009358,4.0,0.1829624486310927,0.12946244270009358
133773,0.2214584942448657,0.1423371513662905,4.0,0.1829624486310927,0.1423371513662905
133896,0.6549103452313961,0.6167060949250718,12.0,0.5410675296332578,0.6167060949250718
133930,0.5277970541620673,0.3918952404494731,10.0,0.4360502934829655,0.3918952404494731
134256,0.17605337958768771,0.11461964523175304,3.0,0.14545008774207072,0.11461964523175304
134303,2.4917142271037647,2.1431022196136342,54.0,2.058580493082192,2.1431022196136342
134377,0.4938891821879336,0.27278237599136174,10.0,0.40803661396522467,0.27278237599136174
134385,0.4484840675307556,0.21471824124340141,9.0,0.3705242530762026,0.21471824124340141
134391,0.17605337958768771,0.11952014521326682,3.0,0.14545008774207072,0.11952014521326682
134511,0.7663198701310014,0.6829726827179394,16.0,0.6331107792993566,0.6829726827179394
134646,1.629017048617383,1.2502592282208882,35.0,1.3458456361907742,1.2502592282208882
134826,0.42147351112878895,0.33665320778054386,6.0,0.3482089313946247,0.33665320778054386
134944,0.8117249847881794,0.7045867603540247,17.0,0.6706231401883785,0.7045867603540247
134957,0.17605337958768771,0.09632010918470271,3.0,0.14545008774207072,0.09632010918470271
134990,1.9468528512176289,1.2071303222342906,42.0,1.6084321624139282,1.2071303222342906
134995,0.40307895287357765,0.20094632232730275,8.0,0.3330118921871807,0.20094632232730275
135178,44.35522994102186,4.7110509293493354,976.0,36.64497723276046,4.7110509293493354
135308,0.5421258779745614,0.47294662278221283,6.0,0.44788834331562927,0.47294662278221283
135370,0.2214584942448657,0.14601335114373376,4.0,0.1829624486310927,0.14601335114373376
135466,1.0387505580740692,0.6084093884721352,22.0,0.8581849446334884,0.6084093884721352
135484,2.945765373675544,1.7010377985063037,64.0,2.4337041019724115,1.7010377985063037
135490,0.7663198701310014,0.70114322887556,16.0,0.6331107792993566,0.70114322887556
135532,0.26686360890204364,0.10884505279666869,5.0,0.22047480952011467,0.10884505279666869
135545,0.3240044836437627,0.201773074038402,6.0,0.2676829077929578,0.201773074038402
135725,0.5846994115022895,0.4208671605850211,12.0,0.48306133574326865,0.4208671605850211
135851,1.7652323925889168,1.4075309102943083,38.0,1.4583827188578402,1.4075309102943083
135853,0.17605337958768771,0.08113772471984816,3.0,0.14545008774207072,0.08113772471984816
135862,0.31226872355922164,0.18816312973590038,6.0,0.25798717040913666,0.18816312973590038
135908,1.6744221632745608,1.1418346054189257,36.0,1.3833579970797962,1.1418346054189257
135962,0.17605337958768771,0.09724105319631303,3.0,0.14545008774207072,0.09724105319631303
136100,3.7247372735758097,1.3650994533127587,46.0,3.077267613530385,1.3650994533127587
136784,0.8571300994453573,0.6590426643823593,18.0,0.7081355010774005,0.6590426643823593
136832,0.31226872355922164,0.1474669712638797,6.0,0.25798717040913666,0.1474669712638797
136849,0.5846994115022895,0.40597283318179206,12.0,0.48306133574326865,0.40597283318179206
137137,0.3576738382163996,0.13585883977501817,7.0,0.29549953129815865,0.13585883977501817
137145,0.8571300994453573,0.44703646604792224,18.0,0.7081355010774005,0.44703646604792224
137155,0.5846994115022895,0.36483937828789975,12.0,0.48306133574326865,0.36483937828789975
137163,0.3576738382163996,0.20049739556156895,7.0,0.29549953129815865,0.20049739556156895
137179,4.035488125447816,1.8116845819749383,88.0,3.3340007633089392,1.8116845819749383
137257,0.3783527363358958,0.39910389874875074,4.0,0.31258382444228416,0.39910389874875074
137330,0.5392942968451115,0.37319029435263135,11.0,0.4455489748542466,0.37319029435263135
137352,0.7663198701310014,0.5913201853211834,16.0,0.6331107792993566,0.5913201853211834
137366,2.4463091124465866,1.9238835850573703,53.0,2.02106813219317,1.9238835850573703
137547,0.4938891821879336,0.2182095906532317,10.0,0.40803661396522467,0.2182095906532317
137589,0.6318746208812943,0.6410958804045674,8.0,0.5220360964635489,0.6410958804045674
137741,0.04405133695218325,0.001,0.0,0.036393909846299075,0.001
137755,0.17605337958768771,0.08513760332622661,3.0,0.14545008774207072,0.08513760332622661
137961,0.7663198701310014,0.6213513194844053,16.0,0.6331107792993566,0.6213513194844053
138035,0.5846994115022895,0.3124761276853397,12.0,0.48306133574326865,0.3124761276853397
138157,0.7209147554738234,0.4842378759967307,15.0,0.5955984184103346,0.4842378759967307
138189,0.8571300994453573,0.6814330023776763,18.0,0.7081355010774005,0.6814330023776763
138237,0.13064826493050974,0.024558225533994275,2.0,0.10793772685304874,0.024558225533994275
138391,1.9014477365604507,1.594944590001901,41.0,1.5709198015249062,1.594944590001901
138522,4.353323928048061,1.8078107581552836,95.0,3.596587289532093,1.8078107581552836
138680,0.31226872355922164,0.15285227382230218,6.0,0.25798717040913666,0.15285227382230218
138703,1.0841556727312474,0.8388716622217732,23.0,0.8956973055225105,0.8388716622217732
138772,4.716564845305485,2.2045898121201772,103.0,3.896686176644269,2.2045898121201772
138795,1.401991475331493,0.9223831977519148,30.0,1.1582838317456643,0.9223831977519148
138843,1.2203710167027813,1.0263508665213787,26.0,1.0082343881895763,1.0263508665213787
138989,0.26686360890204364,0.12165993396073671,5.0,0.22047480952011467,0.12165993396073671
139091,1.1679718915765716,0.9284119844112347,13.0,0.9649437830045797,0.9284119844112347
139181,0.3576738382163996,0.21152624075716703,7.0,0.29549953129815865,0.21152624075716703
139204,4.898185303934197,4.042693995981015,107.0,4.046735620200357,4.042693995981015
139289,0.5254262930101724,0.3736800188940875,8.0,0.4340916408381472,0.3736800188940875
139327,1.4473965899886712,1.261192888511936,31.0,1.1957961926346863,1.261192888511936
139340,0.31226872355922164,0.18121591436486675,6.0,0.25798717040913666,0.18121591436486675
139410,0.40307895287357765,0.24909700324927136,8.0,0.3330118921871807,0.24909700324927136
139442,0.17605337958768771,0.05495881680933179,3.0,0.14545008774207072,0.05495881680933179
139495,0.17605337958768771,0.08364187864559293,3.0,0.14545008774207072,0.08364187864559293
139573,1.810637507246095,0.9882739236996966,39.0,1.4958950797468622,0.9882739236996966
139672,0.3576738382163996,0.18884089085790534,7.0,0.29549953129815865,0.18884089085790534
139681,0.08524315027333176,0.018064426481190377,1.0,0.07042536596402675,0.018064426481190377
139704,0.45285011509999223,0.2801174250400867,9.0,0.37413135226122696,0.2801174250400867
139902,1.0841556727312474,0.5543647033181884,23.0,0.8956973055225105,0.5543647033181884
140098,0.04220598719549179,0.009178414737842875,0.0,0.03486933653419236,0.009178414737842875
140112,1.0841556727312474,0.7919310365664133,23.0,0.8956973055225105,0.7919310365664133
140320,2.7187398003896543,1.753421998921486,59.0,2.2461422975273018,1.753421998921486
140416,0.2214584942448657,0.1121528816247177,4.0,0.1829624486310927,0.1121528816247177
140501,1.2257235443524617,0.8985641965090861,23.0,1.0126564879988,0.8985641965090861
140630,1.0387505580740692,0.3166285971833207,22.0,0.8581849446334884,0.3166285971833207
140831,2.5825244564181205,1.7672339866379483,56.0,2.133605214860236,1.7672339866379483
140866,1.492801704645849,1.3423427292816765,32.0,1.2333085535237083,1.3423427292816765
140941,0.03983803561615378,0.001,0.0,0.03291300507500476,0.001
140957,0.09777679517282815,0.09339415675436763,1.0,0.08078029214964824,0.09339415675436763
141086,0.3576738382163996,0.1990810209223901,7.0,0.29549953129815865,0.1990810209223901
141316,1.0841556727312474,0.8560279118581694,23.0,0.8956973055225105,0.8560279118581694
141397,0.9199429288788792,0.7575667684245317,18.0,0.760029600320653,0.7575667684245317
141453,0.2827258394160201,0.1849024694317615,5.0,0.23357971455202112,0.1849024694317615
141507,0.8117249847881794,0.7929313903050523,17.0,0.6706231401883785,0.7929313903050523
141602,0.5392942968451115,0.3932977744177811,11.0,0.4455489748542466,0.3932977744177811
141606,1.3565863606743152,1.0902697699785764,29.0,1.1207714708566423,1.0902697699785764
141637,0.08524315027333176,0.035529430009619216,1.0,0.07042536596402675,0.035529430009619216
141978,0.6755096408166454,0.28862601997394755,14.0,0.5580860575213126,0.28862601997394755
142011,0.8117249847881794,0.5740006042403153,17.0,0.6706231401883785,0.5740006042403153
142184,0.5846994115022895,0.4300298839874305,12.0,0.48306133574326865,0.4300298839874305
142202,0.17605337958768771,0.0880107661017189,3.0,0.14545008774207072,0.0880107661017189
142220,0.08524315027333176,0.01539946071120367,1.0,0.07042536596402675,0.01539946071120367
142237,0.8571300994453573,0.5780514666449921,18.0,0.7081355010774005,0.5780514666449921
142318,0.13064826493050974,0.001,2.0,0.10793772685304874,0.001
142394,0.2214584942448657,0.1456675765845703,4.0,0.1829624486310927,0.1456675765845703
142409,0.7768620310169942,0.7410170697105307,15.0,0.6418204003782008,0.7410170697105307
142435,0.8117249847881794,0.5081126618396408,17.0,0.6706231401883785,0.5081126618396408
142500,0.7663198701310014,0.5345939506770164,16.0,0.6331107792993566,0.5345939506770164
142515,1.538206819303027,1.1936826689223834,33.0,1.2708209144127303,1.1936826689223834
142561,0.03983803561615378,0.001,0.0,0.03291300507500476,0.001
142654,0.2214584942448657,0.10707917872050508,4.0,0.1829624486310927,0.10707917872050508
142667,2.6279295710752986,1.5796392569662214,57.0,2.1711175757492582,1.5796392569662214
142879,0.8117249847881794,0.6184311929721572,17.0,0.6706231401883785,0.6184311929721572
142887,0.8117249847881794,0.7066075464801642,17.0,0.6706231401883785,0.7066075464801642
142891,0.2214584942448657,0.12164424822750174,4.0,0.1829624486310927,0.12164424822750174
142932,0.4118860685955065,0.3943233102225473,6.0,0.34028807034126773,0.3943233102225473
142970,1.401991475331493,0.8775450695181815,30.0,1.1582838317456643,0.8775450695181815
142971,1.0841556727312474,0.862520713551911,23.0,0.8956973055225105,0.862520713551911
142997,0.461186408359435,0.3229266159403521,9.0,0.38101855084196,0.3229266159403521
143109,0.9025352141025353,0.6210837240970756,19.0,0.7456478619664225,0.6210837240970756
143227,0.5570933545121208,0.5248969521179471,9.0,0.4602540291136749,0.5248969521179471
143339,2.1284733098463406,1.3736023822557177,46.0,1.7584816059700161,1.3736023822557177
143396,2.5371193417609423,1.752502538969065,55.0,2.096092853971214,1.752502538969065
143698,0.3576738382163996,0.19520443610931068,7.0,0.29549953129815865,0.19520443610931068
143715,0.9025352141025353,0.6734137431835188,19.0,0.7456478619664225,0.6734137431835188
143839,0.6709955236314927,0.6546252744816685,5.0,0.5543566276052488,0.6546252744816685
143890,0.3576738382163996,0.19977736578227953,7.0,0.29549953129815865,0.19977736578227953
143902,1.538206819303027,1.382394180538341,33.0,1.2708209144127303,1.382394180538341
144025,0.9479403287597133,0.7557713134778199,20.0,0.7831602228554445,0.7557713134778199
144035,3.26360117627579,2.964066641388684,71.0,2.6962906281955656,2.964066641388684
144108,0.9933454434168913,0.7633465298866813,21.0,0.8206725837444665,0.7633465298866813
144152,4.035488125447816,1.9281490422224625,88.0,3.3340007633089392,1.9281490422224625
144254,0.2214584942448657,0.13740151570364145,4.0,0.1829624486310927,0.13740151570364145
144399,0.13064826493050974,0.02175710036947472,2.0,0.10793772685304874,0.02175710036947472
144412,0.5392942968451115,0.37687262928007587,11.0,0.4455489748542466,0.37687262928007587
144454,0.4484840675307556,0.3034652425696283,9.0,0.3705242530762026,0.3034652425696283
144458,0.8571300994453573,0.520660976435305,18.0,0.7081355010774005,0.520660976435305
144572,0.4484840675307556,0.19279442009790929,9.0,0.3705242530762026,0.19279442009790929
144721,0.03983803561615378,0.001,0.0,0.03291300507500476,0.001
145139,0.08524315027333176,0.004138316969335486,1.0,0.07042536596402675,0.004138316969335486
145148,0.17605337958768771,0.036266873108511566,3.0,0.14545008774207072,0.036266873108511566
145195,0.08524315027333176,0.04408787893935186,1.0,0.07042536596402675,0.04408787893935186
145256,1.2657761313599591,0.7875198488693325,27.0,1.0457467490785983,0.7875198488693325
145396,2.9539167814443763,1.6951236307270274,60.0,2.4404385536368713,1.6951236307270274
145537,0.09264765737587423,0.06321667341611052,1.0,0.07654275042022896,0.06321667341611052
145588,3.5360318642188577,1.8307749647522704,77.0,2.9213647935296976,1.8307749647522704
145653,0.3576738382163996,0.18496295259553672,7.0,0.29549953129815865,0.18496295259553672
145698,0.4484840675307556,0.19569531333031392,9.0,0.3705242530762026,0.19569531333031392
145745,0.2553069121834158,0.5463261187746146,1.0,0.2109270089855859,0.5463261187746146
145802,2.3554988831322308,1.6371529258428192,51.0,1.946043410415126,1.6371529258428192
145931,0.2214584942448657,0.06979159654086106,4.0,0.1829624486310927,0.06979159654086106
146045,0.5846994115022895,0.4894220240610772,12.0,0.48306133574326865,0.4894220240610772
146141,0.31226872355922164,0.18307852366544822,6.0,0.25798717040913666,0.18307852366544822
146216,0.08524315027333176,0.0027089911797149816,1.0,0.07042536596402675,0.0027089911797149816
146274,0.3576738382163996,0.1513199021630528,7.0,0.29549953129815865,0.1513199021630528
146325,0.31226872355922164,0.16802847482271177,6.0,0.25798717040913666,0.16802847482271177
146380,0.2214584942448657,0.1436668790471399,4.0,0.1829624486310927,0.1436668790471399
146394,0.17605337958768771,0.1085514008380105,3.0,0.14545008774207072,0.1085514008380105
146438,0.9177191527186289,0.7110959147118544,17.0,0.7581923823224264,0.7110959147118544
146441,0.08524315027333176,0.04582363620246683,1.0,0.07042536596402675,0.04582363620246683
146450,0.6755096408166454,0.44122463755339025,14.0,0.5580860575213126,0.44122463755339025
146510,0.6301045261594675,0.5024269687834324,13.0,0.5205736966322906,0.5024269687834324
146664,1.3565863606743152,0.8719517724976845,29.0,1.1207714708566423,0.8719517724976845
146716,0.3576738382163996,0.2012466258194924,7.0,0.29549953129815865,0.2012466258194924
146831,1.401991475331493,0.893384685695302,30.0,1.1582838317456643,0.893384685695302
146855,1.9014477365604507,1.656874834385706,41.0,1.5709198015249062,1.656874834385706
147015,0.5137171065957435,0.37759540989582546,7.0,0.4244178578334951,0.37759540989582546
147089,5.851692711734935,5.293873482859827,128.0,4.834495198869819,5.293873482859827
147225,10.846255324024511,4.108865028635959,238.0,8.960854896662237,4.108865028635959
147230,0.8571300994453573,0.4521375008523614,18.0,0.7081355010774005,0.4521375008523614
147413,0.03983803561615378,0.001,0.0,0.03291300507500476,0.001
147436,0.4938891821879336,0.1965185098513225,10.0,0.40803661396522467,0.1965185098513225
147480,0.9025352141025353,0.6903869136674232,19.0,0.7456478619664225,0.6903869136674232
147704,0.9025352141025353,0.7094199184936171,19.0,0.7456478619664225,0.7094199184936171
147729,0.40307895287357765,0.1804341085726454,8.0,0.3330118921871807,0.1804341085726454
147751,0.3576738382163996,0.1874403477723335,7.0,0.29549953129815865,0.1874403477723335
148123,0.5392942968451115,0.3691587961330694,11.0,0.4455489748542466,0.3691587961330694
148192,6.668984775564138,3.132990193223634,146.0,5.509717694872214,3.132990193223634
148324,1.492801704645849,1.3125750736077197,32.0,1.2333085535237083,1.3125750736077197
148434,1.311181246017137,1.0801199129489827,28.0,1.0832591099676203,1.0801199129489827
148571,0.7662165984281185,0.7573865694655143,9.0,0.6330254592772089,0.7573865694655143
148674,0.31226872355922164,0.17476541692554895,6.0,0.25798717040913666,0.17476541692554895
148717,9.529506998966351,6.894038107550495,209.0,7.8729964308806,6.894038107550495
148778,0.5846994115022895,0.482576243522753,12.0,0.48306133574326865,0.482576243522753
148780,0.3576738382163996,0.1976155182539054,7.0,0.29549953129815865,0.1976155182539054
148824,0.17605337958768771,0.08253071328124079,3.0,0.14545008774207072,0.08253071328124079
148888,0.4938891821879336,0.24020809414197414,10.0,0.40803661396522467,0.24020809414197414
149034,0.03983803561615378,0.001,0.0,0.03291300507500476,0.001
149380,0.31226872355922164,0.1393917571890994,6.0,0.25798717040913666,0.1393917571890994
149435,1.7652323925889168,1.226449173250525,38.0,1.4583827188578402,1.226449173250525
149446,0.2214584942448657,0.14660161741167044,4.0,0.1829624486310927,0.14660161741167044
149481,1.1749659020456031,0.9202576039764772,25.0,0.9707220273005543,0.9202576039764772
149640,0.39496144977714537,0.3090089143220754,6.0,0.3263054515588454,0.3090089143220754
149644,0.13901426278595222,0.10608483076947381,2.0,0.11484946649118508,0.10608483076947381
149695,0.5392942968451115,0.20612803662640322,11.0,0.4455489748542466,0.20612803662640322
149771,12.20840876373985,4.675602964650199,268.0,10.086225723332896,4.675602964650199
149801,0.04640272246609892,0.04616101495293224,0.0,0.038336554912900146,0.04616101495293224
149894,0.26686360890204364,0.1371739614250054,5.0,0.22047480952011467,0.1371739614250054
149976,0.13064826493050974,0.05760045417896291,2.0,0.10793772685304874,0.05760045417896291
150017,0.4484840675307556,0.3119476895044563,9.0,0.3705242530762026,0.3119476895044563
150117,0.8117249847881794,0.5126171419259399,17.0,0.6706231401883785,0.5126171419259399
150284,0.27066617795697645,0.10695788158329282,5.0,0.22361637944612556,0.10695788158329282
150291,0.03983803561615378,0.001,0.0,0.03291300507500476,0.001
150314,3.6722472081903916,2.379439606809337,80.0,3.0339018761967633,2.379439606809337
150482,0.6301045261594675,0.5244696015272554,13.0,0.5205736966322906,0.5244696015272554
150493,0.31226872355922164,0.1514467825465032,6.0,0.25798717040913666,0.1514467825465032
150575,0.31226872355922164,0.1682164169157816,6.0,0.25798717040913666,0.1682164169157816
150606,0.17605337958768771,0.1064155765537338,3.0,0.14545008774207072,0.1064155765537338
150640,0.8571300994453573,0.582239598594575,18.0,0.7081355010774005,0.582239598594575
150830,0.4484840675307556,0.20863832833173704,9.0,0.3705242530762026,0.20863832833173704
150931,0.9933454434168913,0.5358946606921247,21.0,0.8206725837444665,0.5358946606921247
150946,1.719827277931739,1.1726761481203782,37.0,1.4208703579688182,1.1726761481203782
150981,0.22361441992982503,0.15320567596641926,4.0,0.18474361057627725,0.15320567596641926
151032,1.538206819303027,1.436017643787922,33.0,1.2708209144127303,1.436017643787922
151362,3.0442837521077815,2.0802308431922434,27.0,2.5150970682462472,2.0802308431922434
151378,1.4473965899886712,0.876942855997431,31.0,1.1957961926346863,0.876942855997431
151435,0.26686360890204364,0.11615925734493518,5.0,0.22047480952011467,0.11615925734493518
151518,0.13064826493050974,0.06715249509267211,2.0,0.10793772685304874,0.06715249509267211
151562,6.214933628992359,2.901925824641892,136.0,5.134594085981995,2.901925824641892
151572,0.03983803561615378,0.001,0.0,0.03291300507500476,0.001
151597,0.6755096408166454,0.3230133766129458,14.0,0.5580860575213126,0.3230133766129458
151831,0.3137893213658136,0.18414290858908997,6.0,0.2592434432788037,0.18414290858908997
152041,0.2214584942448657,0.12454232798058784,4.0,0.1829624486310927,0.12454232798058784
152183,2.8549551443611882,1.653881544080499,62.0,2.358679380194368,1.653881544080499
152275,0.6755096408166454,0.41901138166349067,14.0,0.5580860575213126,0.41901138166349067
152443,0.5846994115022895,0.253483667365916,12.0,0.48306133574326865,0.253483667365916
152613,0.08524315027333176,0.004077621041693687,1.0,0.07042536596402675,0.004077621041693687
152614,0.26686360890204364,0.148421003944518,5.0,0.22047480952011467,0.148421003944518
152761,1.583611933960205,1.3023921573071557,34.0,1.3083332753017523,1.3023921573071557
152782,2.5371193417609423,2.011532442606662,55.0,2.096092853971214,2.011532442606662
152856,0.40307895287357765,0.2059791747930349,8.0,0.3330118921871807,0.2059791747930349
152876,0.09982184232738582,0.0944103832229632,1.0,0.08246984953709352,0.0944103832229632
152926,0.6755096408166454,0.5172316881463672,14.0,0.5580860575213126,0.5172316881463672
152927,1.1749659020456031,0.7666320189225183,25.0,0.9707220273005543,0.7666320189225183
153120,0.03983803561615378,0.001,0.0,0.03291300507500476,0.001
153352,1.538206819303027,0.9301160649814417,33.0,1.2708209144127303,0.9301160649814417
153427,0.26686360890204364,0.147800005789326,5.0,0.22047480952011467,0.147800005789326
153448,0.4484840675307556,0.2629369226954816,9.0,0.3705242530762026,0.2629369226954816
153533,0.5392942968451115,0.276779318542545,11.0,0.4455489748542466,0.276779318542545
153539,0.26686360890204364,0.14904595307393123,5.0,0.22047480952011467,0.14904595307393123
153745,4.943590418591374,2.6678021156740543,108.0,4.084247981089378,2.6678021156740543
153777,0.7663198701310014,0.5569587040919765,16.0,0.6331107792993566,0.5569587040919765
153790,0.26686360890204364,0.16378735222875124,5.0,0.22047480952011467,0.16378735222875124
153956,7.9857331006223,4.382045689094769,175.0,6.597576160653852,4.382045689094769
153995,0.219987847749107,0.19474783527264894,3.0,0.18174744405494297,0.19474783527264894
154032,4.080893240104993,2.2010108984950865,89.0,3.371513124197961,2.2010108984950865
154081,0.17605337958768771,0.09514849626889167,3.0,0.14545008774207072,0.09514849626889167
154091,2.1738784245035188,1.586289489104013,47.0,1.7959939668590381,1.586289489104013
154096,0.7663198701310014,0.47382447018785456,16.0,0.6331107792993566,0.47382447018785456
154112,0.8571300994453573,0.5676130158046976,18.0,0.7081355010774005,0.5676130158046976
154174,0.9479403287597133,0.8681818193051638,20.0,0.7831602228554445,0.8681818193051638
154177,0.3576738382163996,0.20615732017601757,7.0,0.29549953129815865,0.20615732017601757
154188,0.7209147554738234,0.480862942613148,15.0,0.5955984184103346,0.480862942613148
154208,1.9014477365604507,1.3409481322675034,41.0,1.5709198015249062,1.3409481322675034
154218,0.9479403287597133,0.6053704096968353,20.0,0.7831602228554445,0.6053704096968353
154259,7.07763080747874,3.3805779581658775,155.0,5.847328942873412,3.3805779581658775
154329,0.2214584942448657,0.12557721348732492,4.0,0.1829624486310927,0.12557721348732492
154403,0.40307895287357765,0.2033173512364758,8.0,0.3330118921871807,0.2033173512364758
154540,0.5392942968451115,0.3580240414578472,11.0,0.4455489748542466,0.3580240414578472
154696,0.3837796570685199,0.2875163024804446,6.0,0.31706738561320896,0.2875163024804446
154697,0.03983803561615378,0.001,0.0,0.03291300507500476,0.001
154705,1.1295607873884252,0.8864573505867294,24.0,0.9332096664115325,0.8864573505867294
154775,0.6914819318645028,0.5368954859756478,14.0,0.5712818913064608,0.5368954859756478
154823,0.03983803561615378,0.001,0.0,0.03291300507500476,0.001
154914,0.7663198701310014,0.5190645470988113,16.0,0.6331107792993566,0.5190645470988113
154937,0.9025352141025353,0.6379425532834115,19.0,0.7456478619664225,0.6379425532834115
155048,0.4484840675307556,0.18774867765286293,9.0,0.3705242530762026,0.18774867765286293
155055,0.4938891821879336,0.22580926664953546,10.0,0.40803661396522467,0.22580926664953546
155179,3.6268420935332135,3.3656086837431713,79.0,2.996389515307741,3.3656086837431713
155218,0.7663198701310014,0.5667334411772038,16.0,0.6331107792993566,0.5667334411772038
155232,0.3181232216932764,0.196348915443756,6.0,0.26282398336483415,0.196348915443756
155245,1.492801704645849,1.1696622703854593,32.0,1.2333085535237083,1.1696622703854593
155262,4.580349501333951,2.7037890778524134,100.0,3.784149093977203,2.7037890778524134
155331,1.311181246017137,1.0601677345618477,28.0,1.0832591099676203,1.0601677345618477
155364,3.6382066155424364,1.364775928240291,4.0,3.0057785467893257,1.364775928240291
155435,0.17605337958768771,0.08948221971343688,3.0,0.14545008774207072,0.08948221971343688
155570,0.26686360890204364,0.14683006435284984,5.0,0.22047480952011467,0.14683006435284984
155708,0.2214584942448657,0.1395157569371809,4.0,0.1829624486310927,0.1395157569371809
155779,0.2225368901109699,0.1175000892913654,4.0,0.18385338735497797,0.1175000892913654
155841,0.5392942968451115,0.31749465183534903,11.0,0.4455489748542466,0.31749465183534903
155932,5.261426221191621,2.667394975068574,115.0,4.346834507312533,2.667394975068574
155936,0.9740606234126867,0.8206399928818617,13.0,0.8047400366484051,0.8206399928818617
156007,1.492801704645849,1.1728778916997087,32.0,1.2333085535237083,1.1728778916997087
156021,2.2646886538178745,1.8058893081502523,49.0,1.8710186886370819,1.8058893081502523
156094,0.17605337958768771,0.08622006408152093,3.0,0.14545008774207072,0.08622006408152093
156337,0.2214584942448657,0.09789135338758322,4.0,0.1829624486310927,0.09789135338758322
156376,0.13064826493050974,0.04651544794896998,2.0,0.10793772685304874,0.04651544794896998
156381,0.26686360890204364,0.14934243682851686,5.0,0.22047480952011467,0.14934243682851686
156398,1.0387505580740692,0.7865556534459925,22.0,0.8581849446334884,0.7865556534459925
156531,1.311181246017137,0.9749922626798948,28.0,1.0832591099676203,0.9749922626798948
156604,1.629017048617383,1.2787357560494068,35.0,1.3458456361907742,1.2787357560494068
156616,0.13064826493050974,0.055977997379271505,2.0,0.10793772685304874,0.055977997379271505
156625,0.26686360890204364,0.15707251395387273,5.0,0.22047480952011467,0.15707251395387273
156640,0.17605337958768771,0.11837124098901498,3.0,0.14545008774207072,0.11837124098901498
156736,0.5392942968451115,0.3436589769919214,11.0,0.4455489748542466,0.3436589769919214
156983,0.5846994115022895,0.2577320128969202,12.0,0.48306133574326865,0.2577320128969202
157048,0.17605337958768771,0.10907622001694561,3.0,0.14545008774207072,0.10907622001694561
157211,1.2377602181856788,1.1987088358423073,26.0,1.0226008314091015,1.1987088358423073
157242,1.6744221632745608,1.0426481971232262,36.0,1.3833579970797962,1.0426481971232262
157333,1.401991475331493,0.8111526748656376,30.0,1.1582838317456643,0.8111526748656376
157381,2.903355110897905,1.229100290074647,18.0,2.3986659990026276,1.229100290074647
157427,2.6733346857324762,1.596623775589263,58.0,2.2086299366382796,1.596623775589263
157459,1.1749659020456031,1.1718396121333983,25.0,0.9707220273005543,1.1718396121333983
157489,0.3576738382163996,0.1837233812568723,7.0,0.29549953129815865,0.1837233812568723
157526,1.9014477365604507,1.3310755588426795,41.0,1.5709198015249062,1.3310755588426795
157587,0.3576738382163996,0.15907444595976522,7.0,0.29549953129815865,0.15907444595976522
157617,0.36587952158631515,0.49326005389232497,3.0,0.3022788238566602,0.49326005389232497
157618,0.9479403287597133,0.8695206153246229,20.0,0.7831602228554445,0.8695206153246229
157682,0.8117249847881794,0.5405615095563359,17.0,0.6706231401883785,0.5405615095563359
157766,0.5392942968451115,0.34544996321340415,11.0,0.4455489748542466,0.34544996321340415
157794,0.6733642377990059,0.60589034240934,13.0,0.5563135890921999,0.60589034240934
157864,0.17605337958768771,0.06523749091351662,3.0,0.14545008774207072,0.06523749091351662
157938,0.7209147554738234,0.41545005388037004,15.0,0.5955984184103346,0.41545005388037004
158027,0.31226872355922164,0.19262810463527613,6.0,0.25798717040913666,0.19262810463527613
158068,0.4484840675307556,0.2929220344522848,9.0,0.3705242530762026,0.2929220344522848
158173,0.47247501197022806,0.3026595951607788,9.0,0.3903448607913666,0.3026595951607788
158388,0.40307895287357765,0.17598035461120187,8.0,0.3330118921871807,0.17598035461120187
158407,0.7209147554738234,0.3883696898820306,15.0,0.5955984184103346,0.3883696898820306
158484,0.9025352141025353,0.40623025973039417,19.0,0.7456478619664225,0.40623025973039417
