user_id,ll_pooled,test_purchases,ll_experimental_1_hawkes
730877,-47.1707753039854,16.0,-44.2757564702947
731006,-26.53524100646166,7.0,-22.96411435868332
731043,-8.535587036745198,1.0,-6.245743113790638
731089,-16.604602844417254,5.0,-17.025657075608787
731194,-23.142653826516415,7.0,-22.76141313870732
731209,-12.48125445884209,3.0,-11.965147600931749
731215,-26.289185754574095,6.0,-26.615308704875392
731327,-2.2694476838550512,0.0,-1.1042732068463632
731546,-3.5157879513207155,0.0,-1.409373321802318
731599,-6.128809220740938,0.0,-7.568516206742307
731604,-13.66353273799478,3.0,-15.06835045626971
731621,-29.94970420019263,8.0,-32.20982731792675
731798,-17.857117676956644,6.0,-18.949806323848662
731802,-14.629309242998302,3.0,-13.076705220289693
731813,-4.59998943636393,0.0,-4.737612668421116
731915,-2.746643120050483,0.0,-1.2567639642092212
732011,-2.2339020917472503,0.0,-1.0376453149218798
732031,-48.07114533828193,18.0,-45.33946730373026
732420,-43.06610258665553,18.0,-41.690807645121986
732431,-5.605927141896284,1.0,-5.130632758820079
732439,-26.74749756762906,8.0,-25.91970870540784
732502,-24.001692767210397,7.0,-22.72214467209233
732550,-5.707693233043311,1.0,-4.954165229875214
732774,-5.746509623688773,1.0,-5.100433978584277
732953,-2.187501579650219,0.0,-1.2781929253609436
732994,-6.469261104965018,1.0,-5.3532156353079134
733161,-50.118506889012274,20.0,-50.72215712685179
733231,-30.534394749522413,9.0,-27.77357439752312
733415,-15.362627644454715,4.0,-14.587714584996393
733486,-33.357901997569726,12.0,-31.58815908498548
733512,-30.327039464658505,10.0,-30.02691845939778
733519,-48.27625227028547,15.0,-40.998494372488366
733547,-2.4497069794865363,0.0,-1.0849818965133642
733560,-2.169738661487695,0.0,-0.2820342230808567
733567,-12.264982473780208,3.0,-12.733182961166406
733641,-111.61003380228424,56.0,-93.6965532666814
733895,-2.703472660636566,0.0,-3.190721159998535
733914,-23.74854452135503,9.0,-28.801951135703607
733915,-2.787517821383883,0.0,-1.960273663530099
733942,-2.602650177075273,0.0,-2.1916755193950856
734064,-38.39703367922908,13.0,-30.943715430321028
734095,-8.238553894998587,1.0,-5.709531174121242
734164,-21.966759727412487,7.0,-22.88740738016113
734165,-36.31623450169113,13.0,-34.64929435777071
734175,-2.5639268755831344,0.0,-6.648189200562448
734183,-4.05544187809895,0.0,-2.02152475439765
734241,-40.83374497240807,13.0,-37.69216788489031
734351,-42.03682524122231,13.0,-35.95175163665895
734589,-87.28166821646349,22.0,-75.31360914728278
734679,-14.2833903063119,4.0,-15.41315979836514
734793,-49.47415898026778,17.0,-43.72103386778057
734825,-15.773539842688187,4.0,-15.240516462350582
735166,-12.9086900932907,3.0,-12.803108071399254
735174,-6.453689151822436,1.0,-6.571198370248568
735184,-29.255302424829942,9.0,-28.8295641681274
735222,-6.385227061673011,1.0,-5.935926576705155
735467,-71.83443145348942,45.0,-70.27461229630714
735471,-68.51205779547172,14.0,-63.39304660804742
735652,-26.86473173676127,9.0,-25.751575267577543
735936,-12.37955776124194,3.0,-11.671563075376826
735943,-43.98933122073944,17.0,-42.374771201371715
736116,-32.167666903707705,10.0,-29.880133698253037
736139,-21.36431795497532,6.0,-22.71769607309173
736218,-12.1968934374562,3.0,-11.50219821369314
736231,-9.722918925598378,2.0,-9.186066742898564
736364,-6.448562798097452,1.0,-5.912503708186855
736412,-18.11362682469283,4.0,-17.014769193458584
736657,-29.135288029211495,6.0,-31.863345312800192
737006,-2.0248600556103775,0.0,-4.736862189761798
737059,-92.03723949026843,48.0,-103.98447650534752
737112,-2.45922736635295,0.0,-0.345030291233207
737231,-12.760418925963192,3.0,-12.002660484808484
737250,-5.698558214037156,1.0,-5.607784887009765
737411,-15.29260812855967,4.0,-18.14144975258081
737495,-27.418546118493804,7.0,-25.215548821999963
737526,-2.3618857460597966,0.0,-3.588992645395921
737681,-15.258437687408229,4.0,-14.799781186040398
737698,-10.05523368824004,2.0,-13.436793379392808
737707,-16.312385602059766,5.0,-16.251186100978465
737720,-54.79160712933816,20.0,-50.04664519899559
737724,-47.07197012920019,19.0,-41.9296230173777
737747,-10.697593624552608,2.0,-11.941395502104486
737923,-3.2775256394950447,0.0,-4.589705995950843
737978,-3.801464750428845,1.0,-4.008658837640962
738119,-51.51972215053387,27.0,-53.10643680795258
738269,-2.054065433422676,0.0,-9.01466059122916
738276,-2.012483300495575,0.0,-1.1107755834310742
738372,-9.229200168916396,3.0,-9.637182230320288
738547,-15.335317706120366,3.0,-18.80743780412426
738586,-26.15501383394342,9.0,-30.995380945932787
738641,-20.714812473196726,5.0,-20.148875153662768
738684,-2.767298163887158,0.0,-1.9290224873070596
738799,-6.839354665256372,1.0,-7.474238697885784
738814,-43.69470211429871,9.0,-39.667984380367606
738850,-50.2953054095332,14.0,-50.4677521227124
738990,-6.459037208910662,1.0,-5.927819221787636
739159,-59.65239725274665,25.0,-62.234580738413754
739222,-24.688032292533528,6.0,-23.227847063489246
739278,-34.653450960103356,8.0,-36.47628164328422
739551,-13.530116205466646,3.0,-13.249271982894276
739554,-19.912375116521925,5.0,-16.728282304078256
739603,-5.93364439332911,1.0,-5.061314780870866
739905,-2.2229263044142504,0.0,-3.366441141809305
740009,-9.956304016544868,2.0,-9.106865855346546
740063,-36.86535082838386,11.0,-34.35658654163382
740152,-25.42416967649357,7.0,-24.61271832535617
740198,-9.353368065109114,2.0,-8.971170461756191
740247,-35.43626436144789,11.0,-33.62940791462441
740398,-18.423168096890944,5.0,-20.04461866746189
740489,-14.874577065427008,4.0,-14.464643691219694
740682,-20.54897159976721,6.0,-21.520193041728707
740734,-6.739961945392073,1.0,-7.411450557636281
740826,-14.451917648089998,4.0,-13.648042205608697
740853,-17.797461619594714,5.0,-19.233419993730497
740935,-8.456538680755392,2.0,-9.084264270409092
740959,-5.291662197497698,1.0,-6.375200985120127
740999,-5.721601171032203,1.0,-5.228155575429132
741050,-14.76745385328722,4.0,-14.975016494206129
741369,-23.265719993058426,6.0,-21.593483498191233
741436,-12.559506823383837,3.0,-12.109577920870976
741482,-12.160879801324135,3.0,-12.2283767780889
741505,-13.803441515462689,3.0,-18.563032312902685
741563,-37.21119271294096,12.0,-32.877316424179995
741583,-2.047005007125137,0.0,-1.2355545910685364
741633,-6.072435256200901,1.0,-4.999250956966012
741970,-13.72695905553649,5.0,-13.5864763921856
741995,-5.985709838586538,1.0,-5.20706292925581
742013,-20.63316797373184,6.0,-19.62753982497772
742060,-15.93009513009518,4.0,-15.20934269681912
742109,-2.4520296549383382,0.0,-1.112502562865635
742147,-13.48310056030031,3.0,-12.279134455203728
742249,-10.188956154574232,2.0,-8.671523506682497
742258,-12.61252446704938,3.0,-18.96465108207777
742337,-3.0198701949812574,0.0,-10.280386947522478
742357,-88.82399851915702,58.0,-103.50227108039962
742375,-2.3118074652156753,0.0,-2.0655990418543073
742494,-26.1111639065688,8.0,-24.12300449098122
742783,-142.55316835454167,69.0,-154.46508357080023
743052,-2.493989026769978,0.0,-1.9791344338445076
743093,-14.64500313455573,4.0,-17.688530490456674
743148,-21.768526310146548,7.0,-21.091559625849857
743157,-34.27898925821724,11.0,-30.572947174711818
743206,-33.17295217696629,10.0,-30.897479375993967
743212,-11.383872444814257,3.0,-12.210742613520557
743331,-9.542657125125045,2.0,-8.846123615997374
743515,-17.43894215186897,4.0,-15.742986413948891
743546,-76.9729555814057,25.0,-62.8431316695919
743552,-5.85033336777153,1.0,-5.2027953288434095
743684,-191.70035145568315,70.0,-211.32803175671677
743803,-12.487503758771515,3.0,-12.025562357050331
743875,-2.2420645554425893,0.0,-1.550151370537642
743878,-30.81100696826808,10.0,-29.987219846953035
744145,-2.266143997839992,0.0,-2.8361579828486168
744154,-22.399152444809133,6.0,-21.222935042819127
744191,-22.490130459608565,7.0,-26.570685599246215
744225,-6.448209870317518,1.0,-5.347636752285376
744354,-27.11040596491575,9.0,-25.945421190296504
744361,-13.385451287992192,3.0,-13.180566805922638
744377,-50.41073735129033,22.0,-50.69903048077892
744616,-61.442222530340906,19.0,-56.90542134839515
744617,-17.46162098547927,5.0,-16.602991383248092
744649,-5.6651772349286995,1.0,-5.249549051228264
744695,-69.16880496540841,29.0,-65.14797337808665
744840,-4.0131331409824105,1.0,-5.0147353099010985
744891,-4.139617283135254,1.0,-3.7087228590282137
744944,-22.33424673504528,7.0,-27.947850713533896
744959,-20.05573697312278,6.0,-20.13354111440057
744989,-57.97334025630733,22.0,-57.82329684096928
744992,-11.707471146378245,4.0,-12.70309242453889
745066,-20.718519589218516,6.0,-19.5995620016612
745155,-11.04177014674276,3.0,-10.622666911693962
745166,-99.88726942273289,36.0,-92.59284060801164
745197,-2.7250416606422507,0.0,-2.4636338001627363
745221,-6.826961624530267,1.0,-5.618557002108355
745290,-5.8997111668255595,1.0,-5.129284099662338
745510,-2.6129226093762674,0.0,-0.8868951131255677
745576,-46.73070658389248,16.0,-43.58481719007931
745788,-23.56470847689385,6.0,-21.50603344720945
746120,-18.21135022532719,5.0,-18.59853899549546
746173,-2.4851892743766992,0.0,-1.112914276572659
746277,-6.064555155328358,1.0,-8.74391088433748
746305,-37.659911418876774,10.0,-35.17301829676024
746335,-28.932529313698115,11.0,-29.28662094383078
746347,-2.497528887720888,0.0,-8.925098877554795
746586,-16.483600001933556,4.0,-15.107191404302432
746623,-67.93155413039824,45.0,-69.35901273965703
746815,-2.569144201060363,0.0,-7.182679176779279
746869,-29.559117132759955,10.0,-27.45988865371238
746954,-2.573426977857942,0.0,-3.222068920427465
746986,-48.14208828936067,18.0,-46.52409005848978
747146,-18.880859348094702,5.0,-21.60216941436101
747155,-5.565266142144949,1.0,-4.746149081376754
747202,-38.538386240035834,18.0,-39.1657347857483
747226,-28.66748569954222,9.0,-27.18113745538808
747285,-5.517005231610505,1.0,-5.951844729735673
747443,-70.27706209775324,28.0,-78.2332706337072
747452,-22.306907480865952,7.0,-25.616422069289627
747516,-9.455861163723704,2.0,-8.332394113527315
747561,-42.92467640426927,15.0,-37.425050868601616
747652,-2.133094542378976,0.0,-5.018210026859187
747758,-2.2864977893929166,0.0,-6.0715623797554885
747935,-16.067856991754883,3.0,-15.051088182688808
747982,-8.928614970661405,2.0,-9.47358334333764
748026,-2.166702992429037,0.0,-1.7726285784775049
748058,-61.30507729494333,29.0,-62.62784602524403
748307,-2.0274281528373868,0.0,-2.995009058859029
748467,-2.251765419857635,0.0,-7.319151909268327
748535,-111.88066542438644,41.0,-102.95735982523064
748691,-7.998039904722359,1.0,-13.321484850020909
748909,-24.177993436889576,7.0,-23.023087802788776
749047,-0.3846787816889194,0.0,-0.1688472449055431
749128,-41.05835761506109,11.0,-36.13845443794046
749279,-20.08233444098852,5.0,-17.966391613165744
749360,-26.726203566692767,10.0,-28.750583073943886
749418,-46.30827725840581,16.0,-44.14896912735045
749529,-16.80916518556461,5.0,-16.506426566790093
749699,-3.5564751031778212,0.0,-5.956051753470046
749725,-9.701529776998932,2.0,-8.8005940569067
749966,-18.066434916397764,5.0,-17.31570109922803
750107,-19.614588782313003,5.0,-18.523889995023097
750208,-5.879951468408502,1.0,-7.356142490584868
750317,-33.58359735887246,12.0,-31.199356001802048
750398,-10.28226275813814,2.0,-10.044239451360092
750414,-10.253968226889564,2.0,-10.223097643656343
750457,-8.362363882404555,2.0,-10.470947464969576
750535,-10.130928149236205,2.0,-9.273669727168237
750567,-22.347075895424396,7.0,-22.41701366910813
750580,-39.92831319259213,12.0,-36.48838772548508
750584,-11.315038012745834,2.0,-9.930039680812063
750691,-2.1585049245456847,0.0,-1.2828210779223843
750790,-11.069630306447738,2.0,-10.624836100640572
750812,-12.476938581418455,3.0,-12.923963406695623
750850,-375.4022435448374,83.0,-247.97204382005697
750980,-9.464945981803773,2.0,-8.866104136903294
750987,-28.614301846939764,9.0,-29.894995036395237
751064,-3.142164040613594,0.0,-1.5517773430085102
751089,-9.355489004717985,2.0,-8.60299224378252
751202,-5.424233541079594,1.0,-9.923618915772291
751383,-25.80142464656599,9.0,-29.97225746011143
751457,-22.10240779212816,8.0,-23.05870348557301
751465,-143.45024016384352,24.0,-138.6916280368277
751529,-27.05916714651707,10.0,-27.15567140453628
751575,-2.0862578509090124,0.0,-0.9925592641763988
751678,-50.69577654866115,14.0,-44.252979985226816
751717,-52.09801853447513,21.0,-76.02285339892981
751878,-6.772114594771089,1.0,-5.895387097717213
751976,-61.7243686331583,22.0,-74.30489462809942
752077,-3.077056406478057,0.0,-2.1796921436981065
752169,-24.102705962117767,7.0,-22.62284668287008
752184,-58.79356487828641,19.0,-52.89369416052609
752331,-6.145345294131924,1.0,-5.602371475880465
752417,-9.112420294821211,2.0,-11.635399176450615
752437,-12.57001138545692,3.0,-12.600101224978198
752503,-27.05487563320545,9.0,-27.884239410080372
752531,-15.8805794811595,5.0,-17.058865012070793
752540,-104.46148615424228,47.0,-95.77374318191958
752608,-13.996627378384757,4.0,-13.902129645320546
752650,-5.748639958232272,1.0,-5.653807555676467
752815,-2.5413087094019553,0.0,-1.60887715289697
752858,-15.231207155848596,4.0,-14.046032719286508
752967,-50.060572883406536,21.0,-47.7753997923497
753051,-14.82614073380801,4.0,-17.53360650163277
753059,-2.4211972777130404,0.0,-1.5944470486006366
753091,-2.9330771974622993,0.0,-1.2433232552648332
753183,-3.3733709467165034,0.0,-2.5965173074136927
753228,-47.17257146101995,12.0,-40.3729058080993
753233,-88.27672872463368,44.0,-88.61919657544803
753271,-2.21923371375244,0.0,-2.2888717610648333
753448,-13.518262451093348,3.0,-11.922924792689344
753571,-55.94510779775313,21.0,-47.61927354211221
753622,-2.5996082584743028,0.0,-1.2281915212080106
753726,-9.664998796016048,2.0,-8.786432589484866
753785,-5.74424077985441,1.0,-5.1587679907930974
753813,-9.164102024461904,0.0,-3.5179390308537934
753919,-26.440000117590028,8.0,-27.211120936013018
753947,-10.031099482374806,2.0,-10.224939902434404
754013,-18.201650263671432,4.0,-17.040883910942153
754139,-67.70876633827733,18.0,-72.49639920211412
754163,-55.54410567760824,27.0,-55.2125196001613
754181,-6.2603081352158565,1.0,-5.191240994387945
754210,-5.8295332581815815,1.0,-4.763388793012084
754264,-23.83766506851247,8.0,-27.346687807266782
754455,-20.324995403485804,6.0,-22.19132448796098
754565,-11.815554252531593,3.0,-12.366743566656853
754570,-9.275286549095265,2.0,-9.368988285311922
754599,-70.265923534276,40.0,-61.17603057565254
754676,-13.679543684389072,3.0,-12.951017207307872
754763,-26.713471233486604,6.0,-23.992241242402827
754780,-51.76637926050785,21.0,-50.96596575896877
754815,-16.889792531388082,5.0,-20.895274869183226
754977,-17.292065329798138,5.0,-19.794366453512072
755105,-38.73285953798451,13.0,-35.11163881755512
755130,-9.513361438387024,2.0,-9.485441410465008
755147,-11.14790400234781,3.0,-10.512315826036136
755186,-2.7591603844052304,0.0,-1.6064121524379291
755188,-14.342132119780263,4.0,-14.210112590241687
755261,-49.73500352430421,18.0,-45.82376077314152
755298,-2.4649133767334437,0.0,-1.5909172352703742
755622,-12.61279224047792,3.0,-12.238788547572176
755651,-10.861299994143511,2.0,-10.031012422923949
755714,-21.47672296819085,6.0,-19.876150038079786
755783,-27.316601050318276,6.0,-25.447285004598047
756026,-2.352509833697887,0.0,-2.6091138774442952
756336,-2.621456141272096,0.0,-5.123303547731482
756490,-15.428380529403196,4.0,-14.586639658597
756506,-8.580326037353666,2.0,-8.579613660189793
756517,-21.441024317974964,6.0,-20.18029169445301
756662,-5.833606257201526,1.0,-5.564519879464944
756720,-2.6166055511320554,0.0,-5.7367764575424705
756748,-6.020692499146687,1.0,-5.24180245496668
756776,-17.510283837762284,5.0,-17.81510837121768
756853,-6.025065091834788,1.0,-5.751308031762709
756927,-36.87838715960333,12.0,-33.79679976380912
757135,-127.42294044255424,85.0,-119.25504103640417
757296,-19.212563756613314,5.0,-18.44058936453618
757432,-20.911769053041372,7.0,-22.021644842341143
757484,-15.062791311332784,4.0,-14.41660600093973
757548,-2.101449708170063,0.0,-0.9908821723986908
757555,-3.393569364078726,0.0,-3.4113314640304773
757581,-21.559851171868488,5.0,-22.6668121066926
757614,-2.140277046053616,0.0,-1.0263646798515944
757619,-6.184030885114204,1.0,-5.501321740994141
757715,-6.372875963600882,1.0,-5.278718078915124
757795,-9.457862721094676,2.0,-8.979805682322167
757900,-15.183060842663233,3.0,-14.152036876738306
758135,-3.10695901443036,0.0,-0.5751327808810995
758146,-49.61287674448877,18.0,-45.72177375322372
758150,-6.357814214125565,1.0,-6.245005144327791
758241,-5.448454570262688,1.0,-4.273478946119722
758270,-2.072823976962805,0.0,-2.2451782497286104
758374,-9.745234406407231,2.0,-8.974590993681353
758474,-21.72306322357273,8.0,-23.33915167759373
758543,-12.914898606372208,3.0,-16.62678021111886
758552,-3.020350593921544,0.0,-3.5249187778968483
758623,-15.985991138287964,5.0,-18.598964291453097
758651,-2.5144350146956476,0.0,-2.1468870101262425
758714,-9.245162903728518,2.0,-8.821025523606203
758720,-10.184096014669178,2.0,-9.804428875596122
758799,-5.977068147269647,1.0,-4.89310087975363
758860,-156.78859527011718,107.0,-144.48200839269109
758918,-63.05831416668648,24.0,-71.07814595366125
758926,-2.075556712052938,0.0,-0.995678457943594
758944,-13.732192472468368,3.0,-16.157287981760085
758952,-6.480654873981027,1.0,-6.026884458498186
759009,-24.92587321258494,8.0,-24.633337517379005
759018,-23.789097908211687,8.0,-24.69240324429586
759223,-5.417599617138847,1.0,-4.98410510061421
759394,-18.250565717747953,5.0,-21.95958596145096
759486,-4.547959621243438,1.0,-4.924128116509096
759564,-23.150481724336984,7.0,-21.547600401676977
759575,-5.699723900138538,1.0,-5.254414257800598
759668,-29.00121993500606,9.0,-27.877808543522715
759798,-5.867962215737713,1.0,-5.072572561621433
759814,-6.380384852529948,1.0,-5.49304263468243
759897,-12.279676805673857,3.0,-11.988301384646654
759899,-9.967491821282689,2.0,-9.479361801415196
760020,-42.41330381292815,10.0,-37.98428066330568
760265,-16.25622896162269,4.0,-16.85555454166127
760332,-6.0101504694433014,1.0,-6.1033040184696885
760523,-110.91549351720016,33.0,-106.98990378935552
760535,-32.403847618681226,8.0,-34.0980903908725
760886,-24.26608426633088,8.0,-23.833950838463
760899,-7.996850042462137,2.0,-8.200662462900825
760908,-27.80573717850052,6.0,-24.836914119143668
761030,-9.972956561414254,2.0,-13.342668915660823
761095,-2.5385957076942365,0.0,-1.133582844192749
761097,-9.810099778853177,2.0,-18.625698676114705
761182,-19.101799252966668,6.0,-18.973990568331928
761185,-16.374774945430236,4.0,-15.661544064233656
761195,-19.035002012924235,6.0,-18.710228490163885
761253,-19.444407649844347,6.0,-20.68425799426151
761313,-257.88950466053126,242.0,-200.99307737121472
761324,-11.137039654343823,3.0,-11.253554852479851
761340,-19.940995056322596,5.0,-19.11316837014761
761646,-25.374282439619712,6.0,-23.901891086829867
761653,-27.478531677878,8.0,-30.480685425016883
761987,-2.6680159263493675,0.0,-1.1788500429127988
761992,-11.84111781991907,3.0,-15.36578924875296
762033,-15.310240411399873,5.0,-17.19592396660304
762042,-10.08111003529334,2.0,-9.377887071751395
762044,-16.09670456069416,4.0,-15.99217065545288
762058,-37.36949504644713,11.0,-36.66273682214013
762158,-5.789551866801055,0.0,-1.5205005472709447
762177,-54.34999106640898,22.0,-62.64248828740513
762269,-14.966380196401875,3.0,-13.325595154009513
762544,-16.208121673216436,4.0,-15.888072479450493
762593,-10.17852116042576,2.0,-9.861472142975042
762652,-12.475953493451472,3.0,-11.914983139779116
762654,-5.220341294504559,1.0,-4.696684366341226
762685,-17.01636766207587,4.0,-16.09800848812984
763297,-20.66621137366807,6.0,-20.012773856496537
763336,-17.842545662055787,5.0,-19.1409622342521
763352,-23.029612418700037,6.0,-23.533376159021007
763518,-2.536799302159478,0.0,-1.6448853707432218
763578,-2.5203578363860086,0.0,-4.3701237056864555
763682,-2.5555383933273226,0.0,-4.623588643701392
763701,-18.888549257110697,6.0,-19.59565869369053
763799,-20.811319120644516,5.0,-19.179555973260705
763818,-11.023536120979898,3.0,-11.217751069176105
763844,-13.325549013722734,3.0,-13.440039572651203
763975,-6.167198357899641,1.0,-4.674047855758981
763989,-30.109662222267044,9.0,-35.83121052084271
764053,-35.070141378678976,13.0,-34.21631999587156
764127,-6.113663410480659,1.0,-5.404088486370701
764154,-12.467104777361223,3.0,-14.045432291966602
764298,-21.684026046118927,7.0,-21.194031076606617
764620,-15.111298911994272,3.0,-14.061112038433931
764624,-23.26201164819987,7.0,-24.86221123462713
764645,-26.560896038633004,13.0,-31.64554715843616
764679,-9.3096815048348,2.0,-8.760637801775335
764731,-23.49665602770484,6.0,-22.409689608865104
765019,-5.7013483768333915,1.0,-4.669792940892186
765098,-2.5293139185760154,0.0,-0.6325510761129551
765229,-23.45611439872897,7.0,-21.950420341405405
765239,-17.69166337358375,5.0,-16.870114334392618
765252,-36.203371173662504,7.0,-35.41496826040814
765284,-8.961500809688362,2.0,-9.831605882028777
765394,-6.037486527318855,1.0,-5.353954846675634
765607,-2.2290052849826014,0.0,-1.291460931659812
765617,-9.804618589024049,2.0,-9.60008818477936
765643,-15.550051033505213,3.0,-13.977552572497052
765668,-9.41619217566314,2.0,-9.09111510074976
765674,-50.88571200369931,22.0,-49.16904887310636
765716,-14.088692520018542,3.0,-12.76173679715643
765759,-5.435033137388857,0.0,-3.5617658755637427
765887,-17.164805418923706,5.0,-16.650205111004112
765950,-3.025711122461654,0.0,-3.3304267036815363
766049,-3.939685222300741,0.0,-4.240590810043157
766100,-5.868862081148353,1.0,-5.3142873422238335
766131,-11.758977146481667,3.0,-11.388728725546894
766230,-27.7300376982696,7.0,-29.25568415872724
766251,-19.624825749857155,6.0,-19.26852769192884
766523,-9.75905787484452,2.0,-9.540294803833673
766561,-5.679444064171561,1.0,-5.140230691991103
766685,-4.037206749668939,0.0,-3.893440620312275
766689,-12.923763554730604,3.0,-12.945491481300182
766694,-2.0093035257277725,0.0,-0.7219990997144703
766725,-23.34027210668584,7.0,-22.438323740687817
766750,-14.56242457442598,3.0,-15.324084816869336
766916,-5.714365875893207,1.0,-7.538225863078905
766939,-8.862272293759986,2.0,-13.165159916681498
766988,-41.3891356662465,12.0,-43.78006057389568
767010,-9.418955881178857,2.0,-9.45659703532496
767041,-7.977700971781075,2.0,-7.759968943926312
767076,-42.97603031342759,11.0,-40.320251144847745
767201,-36.42634780490244,12.0,-32.139405623187166
767208,-8.618739546989433,2.0,-8.46986194566549
767243,-2.37581615797358,0.0,-2.344036689017394
767288,-30.87976923551935,10.0,-28.802421950649904
767292,-31.4794064533655,13.0,-31.755201671442745
767387,-20.074311731266263,5.0,-18.482780134310115
767427,-7.81026258111006,1.0,-6.951851688418953
767732,-41.92976571394029,12.0,-45.89182822439282
767897,-18.18782968720738,4.0,-16.681502369304898
767940,-7.81362847413208,2.0,-8.229348490987535
768017,-10.46006835870508,2.0,-9.088045475951038
768136,-58.119082496057345,18.0,-75.21600054351654
768138,-13.398874164702343,3.0,-12.169694859009308
768190,-2.861837011989001,0.0,-1.673654208049349
768606,-18.017121866060364,5.0,-17.291236058073025
768608,-5.81415520868392,1.0,-5.227727491593407
768697,-6.4024047735125,1.0,-6.5827035177814555
768779,-84.06721659191524,43.0,-72.84826135628133
768872,-3.558965755537515,0.0,-3.1438252129082627
769370,-16.740829186908382,4.0,-16.01828476948059
769428,-47.76529635946227,19.0,-43.42908550305281
769448,-33.49231448400969,8.0,-28.095080197304092
769468,-29.21382107241704,10.0,-29.15604174307815
769479,-24.556681315042223,6.0,-22.481179650539033
769563,-100.39933487918492,52.0,-113.76709114808143
769715,-4.14255278846319,0.0,-1.8720049075062009
769723,-46.851502097647085,19.0,-42.84431340210557
769743,-2.625823518862018,0.0,-2.662314151211573
769834,-5.723323815575612,1.0,-5.4692039750196475
769841,-22.365593007520335,7.0,-21.522802281687103
769947,-16.33383600219592,4.0,-16.23054730661528
770008,-21.787299933785732,7.0,-21.784290088805463
770039,-47.3952853601974,18.0,-44.42486499894715
770281,-25.9350061951843,7.0,-24.383801674463644
770538,-9.990407010427392,2.0,-9.112812679456876
770877,-36.83807621082988,12.0,-33.239603456755184
770981,-21.614822543745664,6.0,-20.14613198064987
771048,-31.1956540708202,8.0,-34.70563101616383
771165,-81.8496970353055,43.0,-92.18599312568284
771190,-2.2977877009855185,0.0,-1.3138613481820762
771271,-25.452461722190684,10.0,-31.87841139027767
771301,-6.948447790598877,1.0,-10.710155279799215
771342,-20.61543523936432,6.0,-19.80615064460294
771880,-8.532700215176837,2.0,-13.572210435457652
771949,-6.170563869523133,1.0,-5.26512804205196
771959,-2.3791091373434408,0.0,-2.5884029815522887
771961,-111.75516988614086,33.0,-91.4837081709077
771994,-9.549950000540743,2.0,-10.77933196661884
772105,-45.23215532508885,15.0,-39.439331421858896
772152,-9.462815865146954,2.0,-8.751442308513143
772253,-14.589112005817055,4.0,-14.240479974164794
772397,-2.340557250825945,0.0,-0.3194060218753686
772443,-23.049896671760564,6.0,-21.035378056181088
772620,-21.211010012738807,6.0,-19.901835152616048
772738,-2.3154536070637737,0.0,-3.8238401886354487
772750,-38.52970254360606,12.0,-36.944758571224256
772853,-5.874057148258671,1.0,-5.058090305331348
773019,-1.769340485071665,0.0,-2.5800291051142072
773073,-26.3390932789574,9.0,-26.87650759680355
773075,-4.918930947098757,0.0,-1.5699318402915106
773289,-6.003232053597378,1.0,-6.938086501744497
773344,-41.68424364564495,19.0,-43.08890531909314
773425,-5.923665481903416,1.0,-8.069745836076471
773439,-37.64332451641682,14.0,-38.81129792444197
773440,-5.342509936482032,1.0,-8.105440146272267
773570,-2.3960386010475374,0.0,-3.841324217849354
773850,-34.740827656348614,10.0,-37.493141877045296
773901,-5.83506148428507,1.0,-5.170105807120502
773920,-7.048223328116794,1.0,-5.551535167576219
773933,-5.937517052810278,1.0,-6.165932423326174
773948,-2.6873688966401623,0.0,-2.193567329269719
774068,-2.169505592300743,0.0,-0.2924977339235539
774249,-24.591847126884073,8.0,-30.260695695362017
774268,-2.2594651522226297,0.0,-1.3050513757448834
774307,-59.61380025017249,17.0,-58.39470298410607
774373,-14.952770232959898,4.0,-14.45751600813536
774386,-9.767887042256016,2.0,-8.92686307395324
774543,-36.883659949469,11.0,-35.27938757302649
774710,-74.62643674697514,29.0,-80.74144726734364
774711,-35.827332142794276,12.0,-42.03413597855937
774844,-8.71127381397217,2.0,-8.640172378978965
774858,-16.02495417186201,4.0,-15.14079932398148
775002,-29.05574333692963,9.0,-28.15588165778728
775083,-12.852684063191775,3.0,-12.05000333823543
775446,-2.1662741425092107,0.0,-1.8255414568248864
775505,-2.2204354877628436,0.0,-3.046519567920143
775572,-18.658938480766036,5.0,-16.947225057674892
775637,-8.772967028632154,2.0,-9.099453865902172
775896,-23.810928438821048,6.0,-22.699943976166637
775906,-5.985188275859781,1.0,-5.076296275750423
776146,-30.93889764415048,8.0,-32.05754056334472
776210,-9.458859550429176,2.0,-8.869437677308618
776232,-14.67026237002306,4.0,-14.264534674993962
776289,-3.12801626182056,0.0,-1.5224529053676967
776308,-18.709393390468133,5.0,-20.512399843958537
776376,-19.44931564681115,6.0,-20.576050534733856
776401,-2.2805519821550524,0.0,-0.8132199062722981
776422,-2.1641646041460345,0.0,-0.7632165694652737
776470,-43.79205880246218,15.0,-41.22912963671774
776476,-2.2221370001410676,0.0,-1.8000239696718916
776589,-34.04438295822788,9.0,-32.59825254059101
776592,-6.169146440397886,1.0,-5.504800384235992
776830,-9.39069315566319,2.0,-8.946117878856946
776923,-13.617216748048977,3.0,-12.53326920260121
776961,-5.149159344226162,1.0,-4.490385641477377
776979,-9.85531861881791,2.0,-9.382354577323248
777003,-25.091580468946795,8.0,-24.579727066603688
777124,-31.481564575858695,10.0,-32.75891203764994
