user_id,ll_joint,ll_pers,test_purchases,delta_ll
32517,-5.8442237062336355,-6.1549022829986,1.0,0.3106785767649649
32559,-25.6076241059682,-30.61057387891353,6.0,5.002949772945332
32644,-0.8961683350315489,-1.19970354560459,0.0,0.303535210573041
32765,-28.958134655073483,-28.458753518851207,8.0,-0.49938113622227576
32923,-30.088929898771458,-29.685945211123894,12.0,-0.4029846876475638
32957,-3.0281094550662337,-3.607351978415468,0.0,0.5792425233492344
33030,-10.010382224261688,-9.004598091661554,2.0,-1.0057841326001338
33266,-3.7225263222201437,-4.2147836948157416,0.0,0.4922573725955979
33285,-18.862186099053385,-18.732751433155464,5.0,-0.12943466589792152
33680,-33.974303993537404,-33.82752174264399,11.0,-0.14678225089341623
33688,-33.16674552631792,-36.64313484760492,11.0,3.4763893212870016
33695,-14.874808682410514,-14.334439011154922,4.0,-0.5403696712555917
33787,-1.1580566425156167,-2.088772687414786,0.0,0.9307160448991694
33973,-27.037321002539244,-26.313552243027996,8.0,-0.7237687595112483
34067,-14.723891623983636,-14.791965574473835,4.0,0.0680739504901986
34148,-12.728642004866698,-12.52992256926658,3.0,-0.1987194356001183
34231,-1.0972150023774794,-1.7850568292146498,0.0,0.6878418268371704
34238,-12.891675873121292,-12.543027452905225,3.0,-0.3486484202160671
34322,-5.131322530965643,-5.393603718159168,1.0,0.26228118719352533
34440,-0.8369205936382835,-0.9171795736926038,0.0,0.0802589800543203
34481,-2.066301529925571,-1.4813409710145136,0.0,-0.5849605589110576
34585,-12.123964367464062,-11.786988582650721,3.0,-0.33697578481334034
34689,-17.927173494528546,-17.860600733866523,5.0,-0.066572760662023
