event_date,to_ord,personalized_poisson_prediction,hawkes_prediction,hawkes_excitation,split
2025-08-11,0.1351187468418393,0.11972755266165067,0.12977148229210428,0.010043929630453627,test
2025-08-12,0.12839680775835943,0.1251515638666606,0.13600429508357356,0.01085273121691299,test
2025-08-13,0.13396645787027683,0.12325662908858567,0.13404552873627984,0.010788899647694139,test
2025-08-14,0.13478831969283622,0.1247496525665141,0.13574902369470074,0.01099937112818664,test
2025-08-15,0.12641471301535975,0.11508509493492922,0.12596453279990272,0.010879437864973529,test
2025-08-16,0.11074062847327473,0.11952340875985215,0.13012640584619548,0.010602997086343335,test
2025-08-17,0.12121212121212122,0.1325412203044946,0.1426343352622544,0.0100931149577598,test
2025-08-18,0.1456712799272654,0.1261216572365869,0.13662534738072193,0.010503690144135035,test
2025-08-19,0.13773241713823767,0.1307813143203861,0.14201977392932988,0.011238459608943804,test
2025-08-20,0.1410956135031332,0.13103037749433744,0.142385350054321,0.011354972559983537,test
2025-08-21,0.1411966848595108,0.13340503245328011,0.1448877450795973,0.01148271262631721,test
2025-08-22,0.1256063055780113,0.122582537066102,0.13397484334212567,0.011392306276023676,test
2025-08-23,0.13706661275649448,0.12511769518834012,0.1359872091295102,0.0108695139411701,test
2025-08-24,0.13950667205822886,0.14097479566014473,0.15204342704422213,0.011068631384077415,test
2025-08-25,0.1337579617834395,0.13711797390134606,0.1484021761576559,0.011284202256309848,test
2025-08-26,0.14932767162066526,0.13874847820697644,0.15000210554951615,0.011253627342539698,test
2025-08-27,0.12446916076845298,0.13926666219300632,0.15098976742559966,0.011723105232593343,test
2025-08-28,0.13992518451117178,0.138280622726529,0.14965136172837687,0.011370739001847853,test
2025-08-29,0.13244363562834902,0.12601846572543543,0.13723220084095622,0.011213735115520814,test
2025-08-30,0.12214357937310415,0.1296554500681263,0.1405601269464162,0.010904676878289924,test
2025-08-31,0.12598584428715875,0.13984104747161918,0.1503170814404818,0.010476033968862606,test
2025-09-01,0.11699868540802913,0.13152306433812053,0.14212259315974363,0.010599528821623115,test
2025-09-02,0.12321699544764796,0.13231714476513326,0.14237219064632076,0.010055045881187477,test
2025-09-03,0.1314112291350531,0.12745052313457558,0.1376707331917941,0.010220210057218493,test
2025-09-04,0.12283719518364869,0.12975775172512893,0.14025456872561987,0.010496817000490955,test
2025-09-05,0.11545077405646059,0.11611746594332951,0.12659824760906346,0.010480781665733945,test
2025-09-06,0.11220153783893161,0.11630377117159203,0.1263552480279237,0.01005147685633165,test
2025-09-07,0.12395021754527977,0.1259703400824698,0.13576496825595524,0.009794628173485453,test
2025-09-08,0.12208949179995951,0.11994427766313823,0.13008170494067972,0.010137427277541508,test
2025-09-09,0.11645569620253164,0.12364302412725514,0.1339441134851937,0.010301089357938529,test
2025-09-10,0.13067260940032416,0.12164337469506963,0.13198914375712206,0.010345769062052416,test
2025-09-11,0.13900709219858157,0.12279918179277209,0.13341437048255606,0.010615188689783958,test
2025-09-12,0.12931995540691194,0.11421005890133466,0.12530650236387117,0.0110964434625365,test
2025-09-13,0.11872655378688025,0.11857187937937377,0.12944836512618776,0.010876485746813998,test
2025-09-14,0.13593020896733618,0.1309130676622883,0.14141973337288896,0.010506665710600674,test
2025-09-15,0.12453059981731453,0.12664730146709793,0.13758688908257924,0.010939587615481318,test
2025-09-16,0.13514062341354452,0.1301464340337152,0.14116776277866183,0.011021328744946627,test
2025-09-17,0.12296913078797725,0.1317733092655212,0.14284488381135282,0.01107157454583164,test
2025-09-18,0.12747587607922803,0.1320344128677393,0.14293245667608045,0.010898043808341166,test
2025-09-19,0.12602906799471492,0.11901352057743818,0.12977157915384424,0.010758058576406054,test
2025-09-20,0.11649893260140287,0.12113535400574539,0.1316950292808412,0.010559675275095803,test
2025-09-21,0.13299440772750382,0.13240986785124265,0.14284676591959972,0.010436898068357054,test
2025-09-22,0.14115732736702938,0.1259392371976242,0.13687481658900155,0.010935579391377345,test
2025-09-23,0.13968867636585613,0.13147267588749467,0.14272260532945671,0.011249929441962021,test
2025-09-24,0.1360073297363331,0.1310563542596643,0.1424227372129539,0.011366382953289579,test
2025-09-25,0.13334012427421818,0.13433744916647877,0.14579564440019735,0.011458195233718577,test
2025-09-26,0.12010603588907015,0.12335899526378102,0.1347459342752867,0.011386939011505668,test
2025-09-27,0.1261095806550352,0.12521188410758394,0.13619406022627828,0.010982176118694361,test
2025-09-28,0.13975091874234383,0.1386506995854252,0.14956475091073473,0.010914051325309558,test
2025-09-29,0.13777596075224857,0.13333840375954434,0.14485432770620224,0.011515923946657914,test
2025-09-30,0.12656026191937794,0.1361882352188598,0.14776289227580727,0.011574657056947456,test
